T,H,D,kv_len,splits,allclose,max_abs,mean_abs,median_us,min_us,max_us
96,16,512,64,8,1,0.001953125,7.747565541649237e-05,51.3359991600737,51.10600031912327,51.50350043550134
96,16,512,64,16,1,0.001953125,7.747565541649237e-05,51.40450084581971,51.23495066072792,51.59350112080574
96,16,512,128,1,1,0.0009765625,5.9584632253972813e-05,29.322999762371182,29.01699917856604,30.08600033354014
96,16,512,128,2,1,0.0009765625,5.8187812101095915e-05,51.24000017531216,50.880000344477594,51.43799935467541
96,16,512,128,4,1,0.0009765625,5.6909964769147336e-05,51.124999299645424,50.84049771539867,51.819998770952225
96,16,512,128,8,1,0.0009765625,5.555823372560553e-05,51.87350034248084,51.70899967197329,51.90845113247633
96,16,512,128,16,1,0.0009765625,5.555823372560553e-05,52.03350156079978,51.304002408869565,52.082998445257545
96,16,512,192,1,1,0.0009765625,4.9520469474373385e-05,32.0424500387162,31.91900032106787,32.5305009027943
96,16,512,192,2,1,0.0009765625,4.8464960855199024e-05,50.970001029782,50.73194915894419,51.978949340991676
96,16,512,192,4,1,0.0009765625,4.7423571231774986e-05,51.3754494022578,51.25200259499252,51.52600060682744
96,16,512,192,8,1,0.0009765625,4.6669352741446346e-05,51.428499864414334,51.26000032760203,51.90395168028772
96,16,512,192,16,1,0.0009765625,4.554574115900323e-05,51.68599891476333,51.44394817762077,52.0834990311414
96,16,512,256,1,1,0.0009765625,4.3352563807275146e-05,40.44949891977012,40.30349955428392,40.7845014706254
96,16,512,256,2,1,0.0009765625,4.276394611224532e-05,51.39900022186339,51.176498527638614,51.6684987815097
96,16,512,256,4,1,0.0009765625,4.1793267882894725e-05,51.466497825458646,51.3829494593665,51.656499272212386
96,16,512,256,8,1,0.0009765625,4.072827141499147e-05,51.72844976186752,51.51999939698726,52.415498066693544
96,16,512,256,16,1,0.0009765625,3.9676757296547294e-05,54.950948106125,54.78795210365206,55.758998496457934
96,16,512,320,1,1,0.0009765625,3.908446888090111e-05,49.40749786328524,49.361499259248376,49.7820001328364
96,16,512,320,2,1,0.00048828125,3.867034683935344e-05,51.03450093884021,50.9719509864226,51.612951210699975
96,16,512,320,4,1,0.00048828125,3.7842874007765204e-05,51.946999155916274,51.3884995598346,52.19549930188805
96,16,512,320,8,1,0.0009765625,3.713614569278434e-05,51.52249941602349,51.50049983058125,52.22894833423197
96,16,512,320,16,1,0.00048828125,3.66500680684112e-05,52.26299981586635,52.111499826423824,53.323947940953076
96,16,512,512,1,1,0.00048828125,3.1498391763307154e-05,74.96500038541853,74.87449911423028,75.32245072070509
96,16,512,512,2,1,0.00048828125,3.114072387688793e-05,52.59850004222244,52.28994996286929,53.03850048221648
